<Trait>	Trait_1_H2_1	Trait_2_H2_1	Trait_3_H2_1	Trait_4_H2_1	Rep
X2545382	-37.4513354189393	-3.4293482743918	-26.5761724285434	-7.44581471600393	1
X2514543	-20.6048697289755	-1.1048686392168	-19.6312289769935	0.1312278872348	1
X2498293	13.6927337960129	-0.768385503163918	0.312805311456075	14.1483139877207	1
X2492654	-23.9452091510617	-4.26221909006206	-21.3317070201258	1.64871695912618	1
X2601067	68.1040128010721	2.58782976825121	67.2547369947551	-1.73855396193394	1
X2498086	-48.0369646846547	0.132879882817637	-37.5961173485233	-10.573727218949	1
X2551130	30.035110972034	3.18036949243694	19.0325230252197	7.82221845437732	1
X2542813	-49.3726773644343	-4.26221909006206	-24.0562627792793	-21.0541954950925	1
X2571037	-12.1947385629952	-2.34780790936109	-1.03353036063551	-8.81340029299864	1
X2522370	-27.4977262865881	2.30345496888418	-30.6581665404689	0.856985284996459	1
X2520345	39.4898964571839	-2.47533986844653	41.5034298963474	0.46180642928309	1
X2564002	-25.3352483108113	-4.71485830379783	-13.1820596481608	-7.43833035885274	1
X2596375	42.2801294874914	0.576161854189158	20.5021174365785	21.2018501967237	1
X2508751	60.2529479556057	1.32105710996028	57.7491003328544	1.18279051279108	1
X2511698	-47.9089313956204	1.85664428703454	-39.5825723723827	-10.1830033102722	1
X2563667	34.4608480085023	-4.58225018613301	47.6198593445571	-8.5767611499218	1
X2550279	-8.14245985512054	-1.17653417088665	-11.2891487406245	4.32322305639054	1
X2567397	-53.0986186213693	3.23127133950551	-59.6531117259388	3.32322176506398	1
X2591075	28.3441459771645	-2.4876242537077	43.7595671207051	-12.927796889833	1
X2519828	-23.4691066444811	-3.55310021179052	-29.6195306120252	9.70352417933471	1
X2557701	3.82612110263097	3.12402265907655	-8.96641674069728	9.66851518425163	1
X2555761	32.1448468379468	3.33042485019971	32.371968315874	-3.55754632812683	1
X2545720	-19.1126457101442	-2.52266982706299	-13.5460739671423	-3.04390191593891	1
X2588510	93.8561287059805	0.955217388761591	93.8061858619885	-0.905274544769641	1
X2513268	-12.1580243209872	1.6390452107294	-13.8192602908288	0.0221907591123283	1
X2592594	-48.5585183770067	0.132879882817637	-41.4409720774151	-7.25042618240918	1
X2599882	64.678839563921	0.0570494912869621	64.0322775165566	0.589512556077202	1
X2540195	21.9285782620562	0.967772561508998	17.6342680692721	3.326537631275	1
X2516322	-49.6215643890486	-2.52266982706299	-39.1344990354024	-7.96439552658319	1
X2539671	43.1689053553819	1.87385759987609	26.8583781872383	14.4366695682675	1
X2568942	26.9069586015769	-4.58225018613301	30.3543883352736	1.13482045243623	1
X2575910	-40.637032624495	-0.99384144497028	-32.5185250086638	-7.12466617086088	1
X2589089	34.6169617613571	1.87385759987609	25.7215574523695	7.02154670911151	1
X2540091	-37.7879103300735	2.30345496888418	-36.1864929019079	-3.90487239704967	1
X2541277	9.05718811481748	6.0714181472962	9.99451418618902	-7.00874421866799	1
X2535984	24.7633924759093	1.85769095822628	15.4469617943999	7.4587397232832	1
X2296553.1	4.95806018826116	-0.99384144497028	11.1570065439569	-5.20510491072544	1
X2288830.1	40.7516443760237	4.11602984018827	27.0267843895851	9.60883014625037	1
X2303608.1	3.01543291614563	-4.26221909006206	31.1489366996618	-23.8712846934541	1
X2371625.1	-44.1194354501898	-4.26221909006206	-17.6976217522409	-22.1595946078868	1
X2373124.1	18.5263100526462	-0.465294464962519	29.4954756591816	-10.5038711415728	1
X2374515.1	-10.9652391308667	1.32105710996028	4.66300653112423	-16.9493027719511	1
X2317284.1	-13.3204916117801	-3.4293482743918	-16.2717000280559	6.38055669066762	1
X2373590.1	-20.3730684727331	-4.58225018613301	-10.8206226376465	-4.9701956489535	1
X2288418.1	-7.17623541465435	-4.26221909006206	14.8735133866059	-17.7875297111983	1
X2373634.1	23.2437358366149	-4.26221909006206	32.9660587093903	-5.46010378271342	1
X2468151.1	39.5296722993491	3.33042485019971	37.6968293327284	-1.49758188357901	1
X2471796.1	-10.1673206328356	-4.71485830379783	0.540413734699739	-5.99287606373738	1
X2469907.1	7.71626963086985	3.33042485019971	1.95668363884976	2.4291611418203	1
X2462865.1	-19.6290838472032	-2.4429968296262	-18.1423371362063	0.956250118629276	1
X2446298.1	-60.2355813891391	-0.465294464962519	-69.1124910950491	9.34220417087256	1
X2400497.1	-23.660586843978	-2.52266982706299	-30.3170276668529	9.17911064993793	1
X2481581.1	7.73387726986374	4.87515543970901	-22.8436830491649	25.7024048793197	1
X2456504.1	-28.1292642788571	0.955217388761591	-36.202232207536	7.11775053991729	1
X2433577.1	-4.38491876537631	-2.4876242537077	4.99383459842539	-6.8911291100941	1
X2474613.1	-29.5492603318949	1.87385759987609	-41.7018221628119	10.2787042310409	1
X2390944.1	-1.61967757439496	2.78160354612416	3.44040240871707	-7.84168352923617	1
X2472516.1	-45.3029474617624	-4.71485830379783	-44.111481471205	3.5233923132402	1
X2471415.1	-72.0341789968141	3.12402265907655	-81.7665160956446	6.60831443975409	1
X2423821.1	-26.8498850391059	1.87385759987609	-29.0916900381257	0.367947399143814	1
X2447387.1	-82.2255678005538	1.87385759987609	-80.3776880112656	-3.72173738916427	1
X2475073.1	-39.4233262582128	-4.71485830379783	-41.5723119854594	6.86384403104451	1
X2434065.1	-40.5023002278837	2.89545371712488	-53.2568979590895	9.85914401408104	1
X2377948.1	-29.5422575325091	-4.26221909006206	-7.40409387157243	-17.8759445708744	1
X2419565.1	22.6025997117499	6.0714181472962	1.2472145703401	15.2839669941135	1
X2486520.1	-11.1676329829417	2.78160354612416	-17.3552787437	3.40604221463425	1
X2429480.1	-8.4791444238974	-4.71485830379783	-16.5475261640239	12.7832400439242	1
X2467419.1	72.7116327108657	3.33042485019971	59.4720297228302	9.90917813783565	1
X2478115.1	27.3435732495511	1.32105710996028	21.9439674826939	4.07854865689699	1
X2455742.1	30.3382853236871	-2.52266982706299	33.3679492180227	-0.506994067272757	1
X2470570.1	-11.5618587089458	0.967772561508998	-8.64922358857528	-3.88040768187947	1
X2420552.1	17.3936785099924	-2.4876242537077	26.198705865845	-6.31740310214495	1
X2484838.1	-23.0462729307476	-4.71485830379783	-12.0181974452845	-6.31321718166521	1
X2473798.1	30.3053457893179	-4.58225018613301	50.2640545352681	-15.3764585598172	1
X2430295.1	-19.7948131928574	-0.768385503163918	-20.7506768706586	1.7242491809651	1
X2435652.1	42.5271172489917	4.78533381750916	37.0383660228641	0.703417408618499	1
X2486478.1	65.7387893781479	4.78533381750916	46.656699446056	14.2967561145825	1
X2445166.1	-11.5904339345255	-4.08110561324856	4.89117226931834	-12.4005005905953	1
X2419587.1	28.710203234823	-1.55057425861287	53.8289613598676	-23.5681838664318	1
X2474198.1	33.9932245324716	-3.14719110163883	32.3789539893603	4.7614616447502	1
X2409479.1	7.83975490594756	0.967772561508998	10.5699348067709	-3.69795246233209	1
X2472028.1	-23.9999773989858	-4.58225018613301	-14.5659173465406	-4.85180986631227	1
X2416814.1	-7.91426067485543	-2.52266982706299	-5.92240103605224	0.530810188259815	1
X2469166.1	-29.97194740408	3.33042485019971	-27.8942272222353	-5.40814503204437	1
X2474668.1	-5.79477182152525	1.87385759987609	-24.212768464536	16.5441390431347	1
X2478679.1	12.8769455300997	-2.00101204774289	20.3127635852324	-5.43480600738976	1
X2469618.1	85.2040432991206	1.87385759987609	71.7759991346426	11.5541865646019	1
X2475089.1	-46.0735663057835	-4.58225018613301	-43.7094965321412	2.21818041249087	1
X2476528.1	30.33922479428	-4.58225018613301	37.4640108085892	-2.54253582817627	1
X2466851.1	26.0057276324181	-4.58225018613301	38.9028431370723	-8.31486531852121	1
X2474977.1	-25.7034169925695	1.87385759987609	-32.7351766591634	5.15790206671781	1
X2479682.1	13.9010488967499	-4.08110561324856	26.9822985133753	-9.00014400337672	1
X2429990.1	14.1390748382482	5.11048956520667	3.84334273360505	5.18524253943653	1
X2389408.1	29.9892422125692	1.87385759987609	25.9672333771372	2.14815123555596	1
X2467971.1	-69.5678304314265	-4.58225018613301	-65.5976112691532	0.612031023859623	1
X2427108.1	85.6178124374709	0.967772561508998	86.9511884917687	-2.30114861580693	1
